From	To
Q8WQB2	WBGene00013670
Q8WQB3	WBGene00000158
Q8WQB4	WBGene00013669
Q8WQB6	WBGene00013668
Q8WQC3	WBGene00015001
Q8WQC4	WBGene00002185
Q8WQC9	WBGene00001093
Q8WQD7	WBGene00011017
Q8WQE7	WBGene00006466
Q8WQF3	WBGene00004882
Q8WQF9	WBGene00008339
Q8WQG1	WBGene00016439
Q8WQG9	WBGene00002178
Q8WQL7	WBGene00003149
Q8WR51	WBGene00010757
Q8WSL9	WBGene00019276
Q8WSW2	WBGene00015788
Q8WT44	WBGene00000874
Q8WT45	WBGene00015190
Q8WT46	WBGene00020094
Q8WTJ4	WBGene00019163
Q8WTK1	WBGene00021765
Q8WTL6	WBGene00021754
Q8WTM3	WBGene00021492
Q8WTM6	WBGene00021170
Q93167	WBGene00007234
Q93168	WBGene00007235
Q93169	WBGene00007236
Q93170	WBGene00007237
Q93177	WBGene00007261
Q93196	WBGene00007476
Q93203	WBGene00007520
Q93204	WBGene00007516
Q93207	WBGene00000638
Q93208	WBGene00000612
Q93230	WBGene00007645
Q93233	WBGene00003904
Q93235	WBGene00007646
Q93242	WBGene00007650
Q93244	WBGene00007653
Q93246	WBGene00001096
Q93250	WBGene00007694
Q93315	WBGene00007848
Q93319	WBGene00007878
Q93324	WBGene00007904
Q93330	WBGene00007956
Q93332	WBGene00007954
Q93338	WBGene00007971
Q93339	WBGene00007972
Q93341	WBGene00007974
Q93348	WBGene00007984
Q93353	WBGene00007993
Q93354	WBGene00007994
Q93355	WBGene00007995
Q93377	WBGene00008093
Q93379	WBGene00008117
Q93380	WBGene00006822
Q93382	WBGene00008119
Q93408	WBGene00008398
Q93425	WBGene00008452
Q93442	WBGene00002295
Q93444	WBGene00008625
Q93454	WBGene00003803
Q93456	WBGene00008665
Q93459	WBGene00008664
Q93485	WBGene00008832
Q93511	WBGene00008860
Q93519	WBGene00001106
Q93533	WBGene00008973
Q93534	WBGene00008974
Q93538	WBGene00004317
Q93540	WBGene00008979
Q93550	WBGene00009023
Q93559	WBGene00009112
Q93560	WBGene00003847
Q93561	WBGene00000843
Q93565	WBGene00006578
Q93566	WBGene00009116
Q93568	WBGene00009118
Q93569	WBGene00009120
Q93571	WBGene00006720
Q93572	WBGene00004408
Q93573	WBGene00009122
Q93574	WBGene00009123
Q93575	WBGene00009124
Q93576	WBGene00009119
Q93591	WBGene00009145
Q93594	WBGene00009141
Q93595	WBGene00009140
Q93615	WBGene00009187
Q93618	WBGene00009189
Q93619	WBGene00006518
Q93635	WBGene00009258
Q93638	WBGene00009266
Q93640	WBGene00009260
Q93641	WBGene00009264
Q93644	WBGene00009262
Q93646	WBGene00006062
Q93655	WBGene00003517
Q93703	WBGene00009628
Q93705	WBGene00006743
Q93712	WBGene00009671
Q93714	WBGene00009664
Q93716	WBGene00009668
Q93717	WBGene00009666
Q93725	WBGene00003587
Q93746	WBGene00009892
Q93747	WBGene00009890
Q93759	WBGene00009976
Q93761	WBGene00009973
Q93789	WBGene00010062
Q93791	WBGene00003738
Q93794	WBGene00004767
Q93795	WBGene00010089
Q93830	WBGene00010325
Q93831	WBGene00010326
Q93833	WBGene00000492
Q93838	WBGene00010337
Q93839	WBGene00010336
Q93871	WBGene00010701
Q93873	WBGene00001520
Q93874	WBGene00004276
Q93875	WBGene00010702
Q93878	WBGene00010725
Q93899	WBGene00006873
Q93903	WBGene00001583
Q93930	WBGene00004199
Q93934	WBGene00011128
Q93968	WBGene00011353
Q93971	WBGene00001651
Q94010	WBGene00011629
Q94012	WBGene00011630
Q94045	WBGene00011743
Q94051	WBGene00000301
Q94055	WBGene00011767
Q94071	WBGene00011904
Q94124	WBGene00004287
Q94125	WBGene00000090
Q94148	WBGene00004273
Q94166	WBGene00000454
Q94177	WBGene00016610
Q94216	WBGene00001029
Q94222	WBGene00018281
Q94225	WBGene00018283
Q94230	WBGene00004046
Q94234	WBGene00001975
Q94239	WBGene00018857
Q94241	WBGene00018853
Q94245	WBGene00019015
Q94251	WBGene00001089
Q94252	WBGene00019376
Q94260	WBGene00019379
Q94261	WBGene00019543
Q94263	WBGene00019544
Q94272	WBGene00019620
Q94276	WBGene00019643
Q94285	WBGene00019724
Q94287	WBGene00019726
Q94300	WBGene00004422
Q94316	WBGene00000075
Q94360	WBGene00012376
Q94392	WBGene00003818
Q94399	WBGene00000639
Q94402	WBGene00013958
Q94416	WBGene00014120
Q94417	WBGene00014117
Q94986	WBGene00004267
Q95003	WBGene00007517
Q95005	WBGene00003925
Q95008	WBGene00003926
Q95017	WBGene00006706
Q95NM6	WBGene00000787
Q95NU5	WBGene00003870
Q95PJ8	WBGene00013446
Q95PV7	WBGene00014114
Q95PW2	WBGene00014076
Q95PW5	WBGene00022787
Q95PW9	WBGene00006410
Q95PX7	WBGene00022855
Q95PY4	WBGene00022583
Q95PY8	WBGene00013460
Q95PY9	WBGene00013464
Q95PZ0	WBGene00000818
Q95PZ2	WBGene00013462
Q95PZ3	WBGene00013461
Q95PZ4	WBGene00013441
Q95PZ7	WBGene00013435
Q95PZ8	WBGene00013447
Q95Q00	WBGene00013443
Q95Q05	WBGene00013436
Q95Q06	WBGene00013434
Q95Q11	WBGene00013324
Q95Q15	WBGene00013224
Q95Q17	WBGene00002324
Q95Q18	WBGene00013176
Q95Q25	WBGene00004297
Q95Q27	WBGene00001997
Q95Q32	WBGene00013693
Q95Q34	WBGene00013688
Q95Q35	WBGene00013687
Q95Q62	WBGene00002979
Q95Q68	WBGene00016511
Q95Q89	WBGene00004803
Q95Q95	WBGene00002583
Q95Q98	WBGene00020821
Q95QA3	WBGene00044077
Q95QB1	WBGene00011761
Q95QC2	WBGene00019838
Q95QC4	WBGene00006993
Q95QD1	WBGene00019345
Q95QD5	WBGene00010437
Q95QD6	WBGene00010436
Q95QG1	WBGene00018423
Q95QG4	WBGene00004212
Q95QG8	WBGene00009479
Q95QH4	WBGene00017971
Q95QI6	WBGene00017831
Q95QK5	WBGene00017547
Q95QL0	WBGene00017449
Q95QL2	WBGene00008769
Q95QL3	WBGene00008688
Q95QM5	WBGene00006839
Q95QN1	WBGene00017169
Q95QN2	WBGene00017162
Q95QN6	WBGene00017144
Q95QN9	WBGene00017131
Q95QQ1	WBGene00001026
Q95QQ2	WBGene00016964
Q95QQ4	WBGene00016957
Q95QQ9	WBGene00016792
Q95QR5	WBGene00016624
Q95QR9	WBGene00016451
Q95QS4	WBGene00016411
Q95QS6	WBGene00044325
Q95QT2	WBGene00016207
Q95QT8	WBGene00001129
Q95QU0	WBGene00016171
Q95QU1	WBGene00043156
Q95QU5	WBGene00016145
Q95QV8	WBGene00015943
Q95QW0	WBGene00015920
Q95QW4	WBGene00000393
Q95QX5	WBGene00015561
Q95QZ1	WBGene00007200
Q95QZ5	WBGene00016567
Q95QZ9	WBGene00019121
Q95R03	WBGene00019465
Q95R12	WBGene00017888
Q95US5	WBGene00000270
Q95V25	WBGene00004830
Q95X11	WBGene00021392
Q95X18	WBGene00018679
Q95X35	WBGene00015238
Q95X39	WBGene00015025
Q95X42	WBGene00015470
Q95X44	WBGene00006917
Q95X59	WBGene00018009
Q95X60	WBGene00018006
Q95X87	WBGene00022873
Q95X94	WBGene00015466
Q95XA8	WBGene00021237
Q95XA9	WBGene00021238
Q95XC4	WBGene00022366
Q95XC7	WBGene00022252
Q95XC8	WBGene00002033
Q95XD0	WBGene00022232
Q95XD1	WBGene00022240
Q95XD3	WBGene00022251
Q95XD4	WBGene00003082
Q95XD5	WBGene00022250
Q95XF0	WBGene00022207
Q95XG8	WBGene00004878
Q95XG9	WBGene00022076
Q95XH1	WBGene00022077
Q95XH2	WBGene00022078
Q95XI7	WBGene00022087
Q95XI9	WBGene00022089
Q95XJ1	WBGene00022092
Q95XJ7	WBGene00022418
Q95XJ9	WBGene00022416
Q95XK5	WBGene00021867
Q95XL8	WBGene00022141
Q95XM4	WBGene00022162
Q95XN1	WBGene00022150
Q95XN2	WBGene00022159
Q95XN6	WBGene00003080
Q95XN7	WBGene00006702
Q95XP5	WBGene00003153
Q95XQ8	WBGene00003156
Q95XR0	WBGene00021466
Q95XR1	WBGene00021475
Q95XR2	WBGene00021476
Q95XR3	WBGene00021467
Q95XS1	WBGene00021420
Q95XS2	WBGene00021427
Q95XT5	WBGene00022122
Q95XU6	WBGene00022019
Q95XV3	WBGene00021956
Q95XV8	WBGene00021948
Q95XW5	WBGene00021914
Q95XX0	WBGene00006708
Q95XX1	WBGene00021882
Q95XY4	WBGene00021789
Q95XZ0	WBGene00021784
Q95XZ5	WBGene00004166
Q95XZ6	WBGene00021546
Q95Y04	WBGene00004497
Q95Y12	WBGene00021515
Q95Y15	WBGene00003794
Q95Y22	WBGene00000682
Q95Y24	WBGene00021506
Q95Y25	WBGene00021508
Q95Y26	WBGene00021507
Q95Y41	WBGene00022278
Q95Y44	WBGene00001048
Q95Y51	WBGene00004891
Q95Y58	WBGene00021738
Q95Y67	WBGene00003978
Q95Y71	WBGene00022493
Q95Y73	WBGene00022491
Q95Y80	WBGene00022473
Q95Y82	WBGene00022471
Q95Y83	WBGene00022470
Q95Y88	WBGene00020051
Q95Y89	WBGene00003063
Q95Y90	WBGene00004420
Q95Y95	WBGene00019771
Q95Y96	WBGene00019770
Q95YA5	WBGene00018307
Q95YB2	WBGene00017874
Q95YD4	WBGene00002213
Q95YD5	WBGene00016258
Q95YD7	WBGene00016265
Q95YD8	WBGene00016266
Q95YE1	WBGene00016261
Q95YE2	WBGene00016260
Q95YE6	WBGene00002986
Q95YE7	WBGene00015579
Q95YE8	WBGene00000854
Q95YE9	WBGene00000537
Q95YF0	WBGene00015580
Q95YF1	WBGene00015581
Q95YF3	WBGene00000479
Q95ZI6	WBGene00022704
Q95ZM2	WBGene00017608
Q95ZQ4	WBGene00020142
Q95ZQ5	WBGene00011308
Q95ZS1	WBGene00001582
Q95ZS2	WBGene00006562
Q95ZS6	WBGene00018869
Q95ZT3	WBGene00018568
Q95ZT5	WBGene00009745
Q95ZV7	WBGene00017381
Q95ZW1	WBGene00017273
Q95ZW2	WBGene00017272
Q95ZX6	WBGene00007914
Q960A2	WBGene00003472
Q965I9	WBGene00020798
Q965J0	WBGene00019487
Q965K2	WBGene00018776
Q965M2	WBGene00020649
Q965M5	WBGene00015914
Q965N3	WBGene00015266
Q965N4	WBGene00015267
Q965N7	WBGene00021596
Q965N8	WBGene00021595
Q965P8	WBGene00021249
Q965Q1	WBGene00021248
Q965Q9	WBGene00021748
Q965R5	WBGene00003575
Q965R9	WBGene00022401
Q965S0	WBGene00022400
Q965S2	WBGene00022393
Q965S3	WBGene00022394
Q965S8	WBGene00001232
Q965T1	WBGene00021960
Q965T2	WBGene00021854
Q965T4	WBGene00021757
Q965T6	WBGene00002230
Q965T7	WBGene00021710
Q965U6	WBGene00021667
Q965V4	WBGene00002079
Q965V9	WBGene00006723
Q965W3	WBGene00021487
Q965W4	WBGene00021491
Q965W8	WBGene00021482
Q965W9	WBGene00003479
Q965X5	WBGene00021372
Q965X6	WBGene00021369
Q965X7	WBGene00021371
Q965Y1	WBGene00003129
Q965Y9	WBGene00017190
Q966C6	WBGene00004419
Q966C7	WBGene00021286
Q966F9	WBGene00000071
Q966G0	WBGene00020070
Q966I6	WBGene00019536
Q966I7	WBGene00019537
Q966I8	WBGene00003947
Q966J8	WBGene00004121
Q966K5	WBGene00000738
Q966L1	WBGene00017089
Q966L3	WBGene00017088
Q966L4	WBGene00017087
Q966L5	WBGene00017085
Q966L6	WBGene00002696
Q966L7	WBGene00016987
Q966L8	WBGene00000483
Q966M4	WBGene00016944
Q966M5	WBGene00007018
Q966M6	WBGene00000937
Q966P1	WBGene00016704
Q966P8	WBGene00016469
Q966W3	WBGene00002028
Q967F1	WBGene00020868
Q968A5	WBGene00008237
Q968Y9	WBGene00000898
Q9BHL2	WBGene00013740
Q9BI40	WBGene00013433
Q9BI63	WBGene00018512
Q9BI71	WBGene00001329
Q9BI74	WBGene00007015
Q9BI82	WBGene00010481
Q9BI88	WBGene00009776
Q9BI89	WBGene00018321
Q9BIB3	WBGene00007188
Q9BIB8	WBGene00002075
Q9BIC1	WBGene00021009
Q9BIC2	WBGene00020346
Q9BIF4	WBGene00001224
Q9BKQ5	WBGene00022051
Q9BKQ6	WBGene00022052
Q9BKQ8	WBGene00022056
Q9BKR0	WBGene00022055
Q9BKR2	WBGene00021613
Q9BKR5	WBGene00022350
Q9BKS0	WBGene00022336
Q9BKS1	WBGene00001236
Q9BKT9	WBGene00003799
Q9BKU3	WBGene00021351
Q9BKU4	WBGene00004014
Q9BKU5	WBGene00021350
Q9BKU8	WBGene00021348
Q9BKU9	WBGene00021346
Q9BKW4	WBGene00022358
Q9BKZ7	WBGene00021853
Q9BKZ9	WBGene00001410
Q9BL02	WBGene00000464
Q9BL03	WBGene00021849
Q9BL05	WBGene00004314
Q9BL11	WBGene00021685
Q9BL15	WBGene00021686
Q9BL17	WBGene00001816
Q9BL19	WBGene00004429
Q9BL27	WBGene00022188
Q9BL28	WBGene00022166
Q9BL29	WBGene00022167
Q9BL34	WBGene00022170
Q9BL35	WBGene00022185
Q9BL36	WBGene00022171
Q9BL39	WBGene00022182
Q9BL45	WBGene00022172
Q9BL46	WBGene00022176
Q9BL48	WBGene00022173
Q9BL53	WBGene00022139
Q9BL54	WBGene00022043
Q9BL56	WBGene00022031
Q9BL58	WBGene00022030
Q9BL60	WBGene00022027
Q9BL61	WBGene00022029
Q9BL68	WBGene00004884
Q9BL72	WBGene00021698
Q9BL73	WBGene00004088
Q9BL76	WBGene00021682
Q9BL79	WBGene00021677
Q9BL81	WBGene00021646
Q9BL83	WBGene00021334
Q9BL86	WBGene00021327
Q9BL88	WBGene00021213
Q9BL92	WBGene00021209
Q9BL93	WBGene00021208
Q9BL99	WBGene00016490
Q9BLA0	WBGene00016489
Q9BLB5	WBGene00000867
Q9BMK9	WBGene00000530
Q9BMN8	WBGene00004215
Q9BMU4	WBGene00021868
Q9BPN3	WBGene00021304
Q9BPN5	WBGene00021305
Q9BPN6	WBGene00022373
Q9BPP1	WBGene00022371
Q9BPP2	WBGene00022372
Q9GN62	WBGene00003919
Q9GNP0	WBGene00000295
Q9GPA0	WBGene00018604
Q9GR61	WBGene00021347
Q9GRV2	WBGene00013506
Q9GRV5	WBGene00006616
Q9GRY9	WBGene00013347
Q9GRZ0	WBGene00007062
Q9GRZ1	WBGene00013344
Q9GRZ2	WBGene00013343
Q9GRZ3	WBGene00001080
Q9GRZ5	WBGene00013339
Q9GS00	WBGene00000813
Q9GSX9	WBGene00004367
Q9GUF5	WBGene00022242
Q9GUI1	WBGene00021917
Q9GUI6	WBGene00021555
Q9GUM1	WBGene00022268
Q9GUM2	WBGene00000269
Q9GUM5	WBGene00022269
Q9GUM7	WBGene00022271
Q9GUP2	WBGene00022069
Q9GYF0	WBGene00006477
Q9GYF1	WBGene00006764
Q9GYG4	WBGene00001823
Q9GYH7	WBGene00004377
Q9GYH9	WBGene00017919
Q9GYI2	WBGene00017924
Q9GYI3	WBGene00000685
Q9GYI4	WBGene00004205
Q9GYJ9	WBGene00004927
Q9GYK4	WBGene00020866
Q9GYM5	WBGene00019782
Q9GYN3	WBGene00019404
Q9GYN5	WBGene00019403
Q9GYP3	WBGene00000747
Q9GYQ6	WBGene00016790
Q9GYQ7	WBGene00002080
Q9GYQ9	WBGene00003827
Q9GYR7	WBGene00016013
Q9GYS1	WBGene00003224
Q9GYS8	WBGene00001497
Q9GYS9	WBGene00020348
Q9GYT0	WBGene00020347
Q9GYT4	WBGene00018061
Q9GYT5	WBGene00018060
Q9GZE8	WBGene00017724
Q9GZE9	WBGene00017719
Q9GZF0	WBGene00017720
Q9GZF5	WBGene00015993
Q9GZF7	WBGene00000676
Q9GZH2	WBGene00020687
Q9GZH4	WBGene00020683
Q9GZH5	WBGene00004458
Q9GZI6	WBGene00006387
Q9N2L7	WBGene00004043
Q9N2S5	WBGene00021176
Q9N2U6	WBGene00022402
Q9N2W5	WBGene00022381
Q9N2W7	WBGene00022380
Q9N2W9	WBGene00006705
Q9N2X2	WBGene00022377
Q9N2X7	WBGene00022280
Q9N2Z7	WBGene00007009
Q9N302	WBGene00022037
Q9N323	WBGene00022010
Q9N337	WBGene00003164
Q9N341	WBGene00021938
Q9N356	WBGene00021932
Q9N358	WBGene00021934
Q9N359	WBGene00000816
Q9N360	WBGene00021931
Q9N361	WBGene00021920
Q9N366	WBGene00021927
Q9N368	WBGene00021921
Q9N369	WBGene00021922
Q9N370	WBGene00021926
Q9N371	WBGene00021925
Q9N373	WBGene00021924
Q9N384	WBGene00002269
Q9N390	WBGene00021904
Q9N392	WBGene00021902
Q9N393	WBGene00021899
Q9N397	WBGene00021893
Q9N3A9	WBGene00021870
Q9N3B0	WBGene00021888
Q9N3C6	WBGene00021846
Q9N3C7	WBGene00003387
Q9N3C8	WBGene00021841
Q9N3C9	WBGene00021845
Q9N3D0	WBGene00021844
Q9N3D1	WBGene00021842
Q9N3D3	WBGene00021843
Q9N3D7	WBGene00000625
Q9N3D9	WBGene00021839
Q9N3E0	WBGene00001046
Q9N3E5	WBGene00004404
Q9N3F0	WBGene00021830
Q9N3F1	WBGene00021827
Q9N3F2	WBGene00021828
Q9N3F3	WBGene00021829
Q9N3F6	WBGene00021810
Q9N3F7	WBGene00021816
Q9N3G0	WBGene00021813
Q9N3G2	WBGene00021814
Q9N3H3	WBGene00021800
Q9N3H9	WBGene00021796
Q9N3I3	WBGene00021780
Q9N3J4	WBGene00021785
Q9N3L2	WBGene00021752
Q9N3L4	WBGene00021753
Q9N3Q8	WBGene00000917
Q9N3Q9	WBGene00021660
Q9N3S4	WBGene00004389
Q9N3S7	WBGene00021636
Q9N3S8	WBGene00021644
Q9N3S9	WBGene00021637
Q9N3T2	WBGene00000794
Q9N3T3	WBGene00021638
Q9N3T5	WBGene00004978
Q9N3T8	WBGene00003422
Q9N3V8	WBGene00021593
Q9N3X2	WBGene00004473
Q9N3X3	WBGene00021544
Q9N3X8	WBGene00004371
Q9N3Y1	WBGene00021536
Q9N3Y4	WBGene00021538
Q9N3Y9	WBGene00003841
Q9N3Z3	WBGene00000498
Q9N405	WBGene00004886
Q9N408	WBGene00000941
Q9N413	WBGene00004249
Q9N415	WBGene00006513
Q9N423	WBGene00021416
Q9N425	WBGene00000815
Q9N456	WBGene00021331
Q9N477	WBGene00021276
Q9N478	WBGene00021277
Q9N489	WBGene00022453
Q9N491	WBGene00005020
Q9N492	WBGene00022448
Q9N4A7	WBGene00003806
Q9N4B1	WBGene00000547
Q9N4B2	WBGene00000546
Q9N4B5	WBGene00002180
Q9N4B7	WBGene00022309
Q9N4C2	WBGene00022301
Q9N4C6	WBGene00022297
Q9N4D6	WBGene00022279
Q9N4D9	WBGene00022277
Q9N4E9	WBGene00022193
Q9N4F2	WBGene00007019
Q9N4F3	WBGene00000160
Q9N4G7	WBGene00022126
Q9N4G8	WBGene00022127
Q9N4G9	WBGene00004920
Q9N4H1	WBGene00022107
Q9N4H4	WBGene00004049
Q9N4H6	WBGene00001791
Q9N4H7	WBGene00022119
Q9N4I0	WBGene00000199
Q9N4I1	WBGene00022118
Q9N4I4	WBGene00004412
Q9N4I6	WBGene00022115
Q9N4J8	WBGene00018782
Q9N4K0	WBGene00018784
Q9N4L2	WBGene00022837
Q9N4L5	WBGene00022830
Q9N4L6	WBGene00022836
Q9N4L8	WBGene00003061
Q9N4L9	WBGene00022835
Q9N4M0	WBGene00022832
Q9N4M4	WBGene00000140
Q9N4M8	WBGene00022778
Q9N4N3	WBGene00022776
Q9N4N4	WBGene00022774
Q9N4P2	WBGene00022663
Q9N4P3	WBGene00022664
Q9N4P4	WBGene00021185
Q9N4Q4	WBGene00021168
Q9N4S0	WBGene00021817
Q9N4S3	WBGene00021818
Q9N4T5	WBGene00021733
Q9N4U0	WBGene00021714
Q9N4U2	WBGene00000647
Q9N4U5	WBGene00004896
Q9N4V3	WBGene00021628
Q9N4X3	WBGene00021578
Q9N4X8	WBGene00001758
Q9N4Y8	WBGene00021562
Q9N4Y9	WBGene00021563
Q9N4Z0	WBGene00021564
Q9N4Z5	WBGene00021533
Q9N531	WBGene00021406
Q9N534	WBGene00021315
Q9N536	WBGene00021313
Q9N537	WBGene00021312
Q9N538	WBGene00000973
Q9N574	WBGene00021200
Q9N576	WBGene00021205
Q9N580	WBGene00021202
Q9N584	WBGene00002804
Q9N586	WBGene00022454
Q9N587	WBGene00006797
Q9N588	WBGene00022455
Q9N589	WBGene00003475
Q9N590	WBGene00022456
Q9N592	WBGene00022458
Q9N593	WBGene00003132
Q9N595	WBGene00022463
Q9N598	WBGene00022460
Q9N599	WBGene00003924
Q9N5A0	WBGene00004959
Q9N5A1	WBGene00007020
Q9N5B3	WBGene00021088
Q9N5C4	WBGene00020962
Q9N5D3	WBGene00004947
Q9N5D6	WBGene00006796
Q9N5D7	WBGene00020693
Q9N5D8	WBGene00020694
Q9N5E3	WBGene00020172
Q9N5E4	WBGene00020181
Q9N5F2	WBGene00020179
Q9N5G1	WBGene00000978
Q9N5G2	WBGene00019886
Q9N5G3	WBGene00000977
Q9N5G4	WBGene00019885
Q9N5K1	WBGene00019245
Q9N5K2	WBGene00019246
Q9N5L0	WBGene00019241
Q9N5L9	WBGene00019217
Q9N5M2	WBGene00019220
Q9N5M3	WBGene00019221
Q9N5N3	WBGene00019178
Q9N5N4	WBGene00019179
Q9N5N8	WBGene00004787
Q9N5N9	WBGene00019168
Q9N5R9	WBGene00018849
Q9N5S7	WBGene00018656
Q9N5S8	WBGene00018657
Q9N5U1	WBGene00020696
Q9N5U5	WBGene00018064
Q9N5U8	WBGene00000060
Q9N5V3	WBGene00002077
Q9N5V4	WBGene00016906
Q9N5X5	WBGene00016524
Q9N5X6	WBGene00003846
Q9N5Y2	WBGene00000198
Q9N5Y9	WBGene00015639
Q9N5Z7	WBGene00015241
Q9NA25	WBGene00003585
Q9NA26	WBGene00013598
Q9NA31	WBGene00013538
Q9NA32	WBGene00013532
Q9NA33	WBGene00013531
Q9NA40	WBGene00013518
Q9NA72	WBGene00013269
Q9NA73	WBGene00013268
Q9NA74	WBGene00013266
Q9NA75	WBGene00013255
Q9NA76	WBGene00013265
Q9NA78	WBGene00013263
Q9NA81	WBGene00013259
Q9NA98	WBGene00013168
Q9NA99	WBGene00013167
Q9NAA7	WBGene00013151
Q9NAB7	WBGene00013164
Q9NAC5	WBGene00013150
Q9NAD6	WBGene00013111
Q9NAE0	WBGene00000710
Q9NAE2	WBGene00013103
Q9NAF8	WBGene00012997
Q9NAF9	WBGene00012996
Q9NAG4	WBGene00003119
Q9NAG5	WBGene00012987
Q9NAH3	WBGene00006563
Q9NAH4	WBGene00012932
Q9NAH6	WBGene00012929
Q9NAH8	WBGene00012927
Q9NAI5	WBGene00012722
Q9NAK5	WBGene00012583
Q9NAK6	WBGene00012582
Q9NAL4	WBGene00007017
Q9NAM7	WBGene00013650
Q9NAN1	WBGene00006700
Q9NAN2	WBGene00003921
Q9NAP6	WBGene00010722
Q9NAP7	WBGene00010721
Q9NAQ2	WBGene00010435
Q9NAQ9	WBGene00008164
Q9NAR3	WBGene00000698
Q9NB31	WBGene00017472
Q9NDC9	WBGene00003047
Q9NDH7	WBGene00001627
Q9NEI6	WBGene00012697
Q9NEL2	WBGene00007027
Q9NEN6	WBGene00004475
Q9NEQ8	WBGene00013345
Q9NES8	WBGene00012665
Q9NEU2	WBGene00012676
Q9NEU3	WBGene00006567
Q9NEU5	WBGene00012692
Q9NEV3	WBGene00006696
Q9NEW6	WBGene00004700
Q9NEW7	WBGene00013738
Q9NEW8	WBGene00006389
Q9NEX2	WBGene00013736
Q9NEY7	WBGene00013671
Q9NEZ7	WBGene00000241
Q9NF11	WBGene00013690
Q9NF22	WBGene00013667
Q9NF64	WBGene00013643
Q9NGT3	WBGene00003161
Q9NHC3	WBGene00000416
Q9NHZ6	WBGene00022748
Q9NLC2	WBGene00000447
Q9NLD1	WBGene00002000
Q9TVL3	WBGene00000410
Q9TVY6	WBGene00004963
Q9TW45	WBGene00003916
Q9TW65	WBGene00001131
Q9TW67	WBGene00010160
Q9TXI0	WBGene00017738
Q9TXI3	WBGene00017735
Q9TXI4	WBGene00017734
Q9TXI7	WBGene00006932
Q9TXI8	WBGene00018215
Q9TXJ0	WBGene00000553
Q9TXJ8	WBGene00019334
Q9TXM0	WBGene00000108
Q9TXN6	WBGene00020706
Q9TXP0	WBGene00004496
Q9TXP3	WBGene00003477
Q9TXQ1	WBGene00004053
Q9TXQ4	WBGene00018723
Q9TXQ9	WBGene00017011
Q9TXR4	WBGene00003418
Q9TXR7	WBGene00018934
Q9TXS0	WBGene00018974
Q9TXU7	WBGene00019162
Q9TXV2	WBGene00019166
Q9TXV7	WBGene00018678
Q9TXV8	WBGene00000022
Q9TXW7	WBGene00022261
Q9TXZ3	WBGene00019235
Q9TXZ4	WBGene00019234
Q9TXZ5	WBGene00019233
Q9TXZ6	WBGene00019232
Q9TXZ9	WBGene00015164
Q9TY00	WBGene00015807
Q9TY07	WBGene00001042
Q9TY08	WBGene00022534
Q9TYJ7	WBGene00022044
Q9TYJ8	WBGene00022045
Q9TYK1	WBGene00022046
Q9TYL2	WBGene00021296
Q9TYL9	WBGene00021292
Q9TYM6	WBGene00021655
Q9TYN2	WBGene00021377
Q9TYN3	WBGene00006383
Q9TYP2	WBGene00000506
Q9TYQ4	WBGene00019255
Q9TYS1	WBGene00017025
Q9TYS3	WBGene00001501
Q9TYT0	WBGene00018786
Q9TYT3	WBGene00018788
Q9TYU5	WBGene00007029
Q9TYV3	WBGene00021074
Q9TYV5	WBGene00021073
Q9TYX1	WBGene00001058
Q9TYX4	WBGene00020003
Q9TYX7	WBGene00020004
Q9TYY0	WBGene00019778
Q9TYY4	WBGene00019516
Q9TYY5	WBGene00019515
Q9TYY8	WBGene00019259
Q9TZ33	WBGene00020757
Q9TZ34	WBGene00020761
Q9TZ49	WBGene00019277
Q9TZ50	WBGene00019284
Q9TZ57	WBGene00000645
Q9TZ58	WBGene00019280
Q9TZ68	WBGene00018240
Q9TZ69	WBGene00006715
Q9TZ70	WBGene00003510
Q9TZ90	WBGene00018793
Q9TZ93	WBGene00005014
Q9TZA0	WBGene00017103
Q9TZA6	WBGene00016550
Q9TZA7	WBGene00016545
Q9TZA8	WBGene00016549
Q9TZA9	WBGene00016546
Q9TZB0	WBGene00016547
Q9TZC4	WBGene00003931
Q9TZC7	WBGene00021985
Q9TZD0	WBGene00003084
Q9TZD9	WBGene00001814
Q9TZH6	WBGene00020397
Q9TZH8	WBGene00020402
Q9TZI1	WBGene00020398
Q9TZI9	WBGene00004969
Q9TZK5	WBGene00002030
Q9TZL8	WBGene00022199
Q9TZL9	WBGene00022200
Q9TZM3	WBGene00003068
Q9TZN1	WBGene00016621
Q9TZN2	WBGene00016622
Q9TZS5	WBGene00020391
Q9TZZ9	WBGene00019825
Q9U1N6	WBGene00014080
Q9U1P9	WBGene00013601
Q9U1Q0	WBGene00013599
Q9U1Q1	WBGene00006709
Q9U1Q3	WBGene00000891
Q9U1Q4	WBGene00006936
Q9U1Q7	WBGene00001258
Q9U1Q8	WBGene00013587
Q9U1R7	WBGene00000201
Q9U1S3	WBGene00013551
Q9U1S7	WBGene00004035
Q9U1U4	WBGene00006714
Q9U1V1	WBGene00013457
Q9U1V9	WBGene00001047
Q9U1W1	WBGene00006565
Q9U1W2	WBGene00007013
Q9U1W5	WBGene00013382
Q9U1W7	WBGene00013379
Q9U1W8	WBGene00003077
Q9U1W9	WBGene00004278
Q9U1X0	WBGene00013376
Q9U1X6	WBGene00013378
Q9U1X7	WBGene00003142
Q9U1X8	WBGene00013373
Q9U1Y5	WBGene00000499
Q9U1Z2	WBGene00013362
